,voxel_x,voxel_y,voxel_z,currentStep,struggleValue,rowCount
2606,0.7,1.0,-2.7,1,21.067122239999996,5
258,-1.3,0.9,-4.1,1,13.2540569,1
1923,0.4,1.0,-2.5,1,22.4210209,3
1927,0.4,1.0,-2.4,1,22.4210209,3
6048,1.3,1.0,-2.7,1,78.06989795000001,2
5046,1.1,1.3,-2.8,1,19.9722798,4
2073,0.5,1.0,-2.5,1,22.4210209,1
241,-1.3,0.9,-4.4,1,11.9872177,1
3189,0.8,1.5,-2.7,1,48.2198948,1
3179,0.8,1.4,-2.7,1,34.4544481,1
3352,0.9,0.8,-2.6,1,16.836330825,4
3178,0.8,1.4,-2.8,1,34.4544481,1
4986,1.1,1.2,-2.7,1,81.20349870000001,6
5998,1.3,1.0,-3.0,1,48.2198948,1
3398,0.9,0.9,-3.5,1,33.9024795,5
4878,1.1,1.1,-2.7,1,65.05921204705884,17
1707,0.1,0.7,-2.3,1,20.6969998,1
5437,1.2,1.0,-2.8,1,29.298583132258063,31
385,-1.3,1.1,-4.1,1,13.2540569,4
4898,1.1,1.1,-2.6,1,57.995213725,8
4916,1.1,1.1,-2.5,1,142.487658,1
4928,1.1,1.1,-2.4,1,142.487658,1
362,-1.3,1.1,-4.3,1,11.9872177,1
4933,1.1,1.2,-3.8,1,33.9024795,1
4934,1.1,1.2,-3.7,1,33.9024795,5
4935,1.1,1.2,-3.6,1,33.9024795,1
4936,1.1,1.2,-3.5,1,33.9024795,1
4938,1.1,1.2,-3.3,1,142.487658,1
4939,1.1,1.2,-3.2,1,70.097539,3
4941,1.1,1.2,-3.1,1,94.22757866666667,9
4952,1.1,1.2,-2.9,1,48.34867554444445,18
328,-1.3,1.0,-4.0,1,13.2540569,1
4968,1.1,1.2,-2.8,1,31.117590647368424,19
3372,0.9,0.8,-2.5,1,33.6987006,3
2583,0.7,0.9,-2.3,1,27.89724815,2
6683,1.5,1.6,-3.6,1,33.9024795,1
3161,0.8,1.3,-3.0,1,15.963033,4
2828,0.8,0.8,-2.9,1,13.6521379,1
3134,0.8,1.2,-2.8,1,15.6515276,2
3131,0.8,1.2,-2.9,1,15.6515276,2
2555,0.7,0.9,-2.5,1,37.6965788,1
2034,0.5,0.9,-2.6,1,48.2198948,1
5094,1.1,1.4,-3.4,1,33.9024795,3
205,-1.3,0.8,-4.4,1,11.9872177,1
5093,1.1,1.4,-3.5,1,33.9024795,4
216,-1.3,0.8,-4.1,1,13.2540569,1
2065,0.5,1.0,-2.7,1,37.6965788,3
2046,0.5,0.9,-2.4,1,81.10800686428571,14
3136,0.8,1.2,-2.7,1,15.6515276,1
6087,1.3,1.1,-2.9,1,83.58138605,4
2024,0.5,0.9,-3.2,1,48.2198948,3
3129,0.8,1.2,-3.0,1,15.755362733333333,6
2020,0.5,0.8,-2.3,1,88.47305265,4
6283,1.3,1.4,-2.8,1,34.4544481,7
2625,0.7,1.0,-2.5,1,29.568443179999996,5
3156,0.8,1.3,-3.2,1,16.2745384,1
3115,0.8,1.1,-2.4,1,27.8970141,1
2637,0.7,1.0,-2.4,1,23.774709440000002,5
2647,0.7,1.0,-2.3,1,20.6969998,1
2054,0.5,0.9,-2.3,1,98.15534591428572,7
3158,0.8,1.3,-3.1,1,16.2745384,1
3090,0.8,1.1,-2.7,1,15.6515276,1
2570,0.7,0.9,-2.4,1,23.3584098,2
2529,0.7,0.9,-2.8,1,13.6521379,5
2614,0.7,1.0,-2.6,1,28.96768857142857,7
2068,0.5,1.0,-2.6,1,20.548400899999997,4
5064,1.1,1.3,-2.7,1,15.95627035,2
6308,1.3,1.5,-2.8,2,20.3959951,1
5652,1.2,1.2,-2.8,2,21.818738678571428,14
4323,1.0,1.3,-3.2,2,11.563532099999998,12
6284,1.3,1.4,-2.8,2,20.3959951,2
4390,1.0,1.4,-2.9,2,23.4094356,12
4277,1.0,1.2,-2.8,2,29.8859943125,16
4394,1.0,1.4,-2.8,2,36.463504799999995,2
798,-1.2,1.2,-4.5,2,13.62105498,5
5617,1.2,1.2,-3.0,2,45.67760482,5
4407,1.0,1.4,-2.7,2,54.8565051,1
806,-1.2,1.2,-4.4,2,15.2335449,2
4388,1.0,1.4,-3.0,2,23.4094356,1
4496,1.1,0.7,-2.7,2,17.343002,9
2626,0.7,1.0,-2.5,2,16.2535122,1
6266,1.3,1.3,-2.6,2,18.4979256,2
4334,1.0,1.3,-2.9,2,23.4094356,2
765,-1.2,1.1,-4.2,2,15.2335449,3
4439,1.0,1.5,-2.6,2,11.7070052,1
844,-1.2,1.2,-4.2,2,15.2335449,1
4436,1.0,1.5,-2.7,2,13.5289682,1
5631,1.2,1.2,-2.9,2,25.171143757142854,21
4429,1.0,1.5,-3.0,2,23.4094356,7
4448,1.0,1.6,-2.7,2,13.5289682,2
6301,1.3,1.5,-2.9,2,20.3959951,1
6274,1.3,1.4,-2.9,2,20.3959951,10
2723,0.7,1.4,-2.6,2,20.3959951,1
821,-1.2,1.2,-4.3,2,15.233544900000002,9
707,-1.2,1.0,-4.1,2,10.3830389,1
881,-1.2,1.3,-4.5,2,12.5460617,8
6247,1.3,1.3,-2.8,2,16.96248165,2
864,-1.2,1.2,-4.1,2,15.2335449,6
780,-1.2,1.1,-4.1,2,12.8082919,4
1134,-1.1,1.2,-4.5,2,13.8898033,2
2849,0.8,0.8,-2.7,2,18.0705045,43
3663,0.9,1.3,-3.2,2,11.5635321,13
3665,0.9,1.3,-3.1,2,11.563532099999998,3
3672,0.9,1.3,-2.9,2,14.3085217,7
3674,0.9,1.3,-2.8,2,23.4094356,1
3707,0.9,1.4,-2.8,2,23.4094356,3
3733,0.9,1.5,-2.7,2,20.3959951,1
3661,0.9,1.3,-3.3,2,11.5635321,1
3736,0.9,1.5,-2.6,2,11.7070052,1
3746,0.9,1.7,-2.9,2,18.0705045,1
3763,1.0,0.6,-2.8,2,17.343002,1
5842,1.2,1.5,-2.8,2,18.4979256,1
3786,1.0,0.7,-2.8,2,17.343002,12
5827,1.2,1.5,-2.9,2,20.3959951,1
3808,1.0,0.7,-2.7,2,17.343002,4
3740,0.9,1.6,-2.9,2,18.0705045,1
2080,0.5,1.0,-2.4,2,16.2535122,1
3096,0.8,1.1,-2.6,2,53.3306484,1
3610,0.9,1.1,-2.4,2,54.8565051,1
1634,-0.3,0.7,-3.1,2,11.5635321,1
3425,0.9,0.9,-2.7,2,17.828003666666664,3
5968,1.3,0.9,-2.7,2,17.343002,2
5952,1.3,0.9,-2.8,2,17.343002,3
6010,1.3,1.0,-2.9,2,22.5912768,2
3482,0.9,1.0,-2.9,2,14.308521699999998,19
6088,1.3,1.1,-2.9,2,30.319729811111113,9
3488,0.9,1.0,-2.8,2,16.2535122,1
3512,0.9,1.0,-2.6,2,54.8565051,2
3567,0.9,1.1,-2.9,2,14.3085217,4
3159,0.8,1.3,-3.1,2,11.563532099999998,3
3578,0.9,1.1,-2.7,2,53.3306484,1
3157,0.8,1.3,-3.2,2,11.5635321,1
3591,0.9,1.1,-2.6,2,53.3306484,1
3497,0.9,1.0,-2.7,2,16.2535122,1
4202,1.0,1.1,-2.7,2,53.94099108,5
5814,1.2,1.4,-2.7,2,30.8740319,1
3875,1.0,0.8,-2.8,2,9.6995305,1
4083,1.0,1.0,-2.8,2,52.25308595625,16
5717,1.2,1.3,-2.9,2,22.656075474999998,4
4101,1.0,1.0,-2.7,2,54.8565051,13
6163,1.3,1.2,-2.9,2,31.374212866666667,3
2940,0.8,0.9,-2.7,2,18.0705045,6
4118,1.0,1.0,-2.6,2,54.8565051,4
4075,1.0,1.0,-2.9,2,36.60687981428571,7
5706,1.2,1.3,-3.0,2,53.3306484,1
6182,1.3,1.2,-2.8,2,14.150087874999999,8
2309,0.6,1.0,-2.4,2,16.2535122,3
2318,0.6,1.0,-2.3,2,54.8565051,1
4170,1.0,1.1,-3.0,2,53.3306484,6
4176,1.0,1.1,-2.9,2,50.59741855,14
4186,1.0,1.1,-2.8,2,42.83368805714286,7
2299,0.6,1.0,-2.5,2,16.2535122,1
5797,1.2,1.4,-2.8,2,30.8740319,15
1091,-1.1,1.1,-4.3,2,15.2335449,1
4026,1.0,0.9,-2.6,2,54.8565051,2
3899,1.0,0.8,-2.7,2,13.312088467999999,25
3921,1.0,0.8,-2.6,2,19.4064042,1
1194,-1.1,1.3,-4.5,2,12.546061700000001,3
6109,1.3,1.1,-2.8,2,18.4979256,28
3058,0.8,1.0,-2.4,2,54.8565051,1
1164,-1.1,1.2,-4.2,2,15.2335449,3
5736,1.2,1.3,-2.8,2,27.983187949999998,6
3975,1.0,0.9,-2.9,2,53.3306484,4
3033,0.8,1.0,-2.6,2,16.2535122,2
1150,-1.1,1.2,-4.3,2,15.2335449,8
3989,1.0,0.9,-2.8,2,53.3306484,1
1139,-1.1,1.2,-4.4,2,15.2335449,2
4007,1.0,0.9,-2.7,2,54.8565051,2
6525,1.4,1.2,-2.9,2,53.3306484,2
5753,1.2,1.3,-2.7,2,30.874031899999995,3
4533,1.1,0.8,-2.9,2,13.5289682,7
2648,0.7,1.0,-2.3,2,54.8565051,1
5065,1.1,1.3,-2.7,2,42.8652685,2
315,-1.3,1.0,-4.2,2,10.3830389,10
5133,1.1,1.4,-2.7,2,37.80861922222223,9
5361,1.2,0.9,-2.7,2,18.3747031,6
5275,1.2,0.8,-2.7,2,17.343002,1
4844,1.1,1.1,-2.9,2,39.09298357346939,49
4987,1.1,1.2,-2.7,2,15.0654305,2
4836,1.1,1.1,-3.0,2,28.396304400000002,12
82,-1.4,0.9,-4.2,2,10.3830389,7
22,-1.5,0.9,-4.2,2,10.3830389,1
540,-1.2,0.7,-4.5,2,12.5460617,1
295,-1.3,1.0,-4.4,2,12.5460617,1
23,-1.5,0.9,-4.1,2,10.3830389,3
544,-1.2,0.7,-4.4,2,12.5460617,1
4631,1.1,0.9,-2.9,2,13.91874495,2
5117,1.1,1.4,-2.8,2,11.7070052,3
5205,1.2,0.5,-2.8,2,17.343002,1
4859,1.1,1.1,-2.8,2,41.59281356666667,6
4969,1.1,1.2,-2.8,2,24.826669974285714,35
320,-1.3,1.0,-4.1,2,10.3830389,3
105,-1.4,1.0,-4.1,2,10.3830389,1
5438,1.2,1.0,-2.8,2,17.544072786666668,30
103,-1.4,1.0,-4.2,2,10.3830389,1
5548,1.2,1.1,-2.8,2,16.114282917647056,34
4755,1.1,1.0,-2.8,2,43.308057742857144,7
373,-1.3,1.1,-4.2,2,12.323241300000001,5
4740,1.1,1.0,-2.9,2,30.236526284210527,19
4798,1.1,1.0,-2.6,2,54.8565051,2
630,-1.2,0.9,-4.2,2,15.2335449,1
4946,1.1,1.2,-3.0,2,46.73196155806452,31
4776,1.1,1.0,-2.7,2,52.14482739157894,95
5321,1.2,0.9,-2.9,2,17.62162374,5
4953,1.1,1.2,-2.9,2,35.26648533970588,68
408,-1.3,1.2,-4.4,2,12.5460617,1
4570,1.1,0.8,-2.7,2,32.2780178,4
5418,1.2,1.0,-2.9,2,30.000593771428573,7
352,-1.3,1.1,-4.4,2,12.5460617,1
5157,1.1,1.5,-2.8,2,19.446960349999998,2
4653,1.1,0.9,-2.8,2,17.343002,2
4696,1.1,0.9,-2.6,2,19.4064042,1
5079,1.1,1.3,-2.6,2,30.8740319,2
5340,1.2,0.9,-2.8,2,17.343002,8
696,-1.2,1.0,-4.2,2,15.2335449,3
5031,1.1,1.3,-2.9,2,14.40756606153846,13
5047,1.1,1.3,-2.8,2,26.082275225,16
5103,1.1,1.4,-2.9,2,19.9806965,37
5461,1.2,1.0,-2.7,2,23.44851422777778,18
5173,1.1,1.5,-2.6,2,11.7070052,1
5167,1.1,1.5,-2.7,2,13.5289682,1
559,-1.2,0.8,-4.5,2,12.5460617,1
5529,1.2,1.1,-2.9,2,21.131948704761903,21
465,-1.3,1.3,-4.4,2,12.5460617,2
460,-1.3,1.3,-4.6,2,12.5460617,1
4676,1.1,0.9,-2.7,2,21.62203550625,48
5025,1.1,1.3,-3.0,2,53.3306484,6
206,-1.3,0.8,-4.4,2,12.5460617,2
565,-1.2,0.8,-4.4,2,12.546061700000001,12
3619,0.9,1.2,-3.2,3,12.4045325,1
2929,0.8,0.9,-2.9,3,172.1910917,1
4777,1.1,1.0,-2.7,3,55.30979830566038,53
2981,0.8,0.9,-2.4,3,133.4902026,5
3621,0.9,1.2,-3.1,3,12.4045325,5
2932,0.8,0.9,-2.8,3,12.1798399,4
3627,0.9,1.2,-2.9,3,172.1910917,1
5462,1.2,1.0,-2.7,3,78.28802532499999,4
130,-1.4,1.1,-3.7,3,94.7918338,1
2994,0.8,0.9,-2.3,3,182.69117006666667,6
4756,1.1,1.0,-2.8,3,51.741200874193545,31
1414,-0.9,0.8,-4.1,3,94.7918338,1
3498,0.9,1.0,-2.7,3,180.066150475,4
6467,1.4,1.1,-3.0,3,172.1910917,50
1379,-1.0,1.2,-4.2,3,58.7296621,1
4816,1.1,1.0,-2.5,3,28.1885163,2
3489,0.9,1.0,-2.8,3,172.1910917,2
112,-1.4,1.1,-4.8,3,94.7918338,1
5483,1.2,1.0,-2.6,3,28.1885163,1
3664,0.9,1.3,-3.2,3,12.4045325,3
111,-1.4,1.1,-4.9,3,94.7918338,1
118,-1.4,1.1,-4.4,3,66.6071679,2
1383,-1.0,1.2,-4.1,3,58.7296621,2
6164,1.3,1.2,-2.9,3,130.87537242272728,22
1420,-0.9,0.9,-4.2,3,66.6071679,1
4799,1.1,1.0,-2.6,3,46.67188521666666,6
1474,-0.9,1.1,-4.1,3,63.45616557999999,5
1461,-0.9,1.0,-3.8,3,58.7296621,2
129,-1.4,1.1,-3.8,3,94.7918338,1
131,-1.4,1.2,-4.6,3,66.6071679,1
1479,-0.9,1.1,-4.0,3,65.03166673999999,5
3571,0.9,1.1,-2.8,3,203.6913268,2
1485,-0.9,1.1,-3.9,3,58.7296621,1
2231,0.6,0.9,-2.8,3,172.1910917,1
1455,-0.9,1.0,-3.9,3,58.7296621,11
2286,0.6,1.0,-2.7,3,203.69132679999998,6
6155,1.3,1.2,-3.0,3,184.1077067875,8
2954,0.8,0.9,-2.6,3,203.6913268,1
128,-1.4,1.1,-3.9,3,80.69950084999999,2
3542,0.9,1.0,-2.4,3,82.4673249,3
3579,0.9,1.1,-2.7,3,182.69117006666667,3
2968,0.8,0.9,-2.5,3,203.6913268,4
1446,-0.9,1.0,-4.1,3,94.7918338,1
6494,1.4,1.1,-2.8,3,98.51154898333333,6
3529,0.9,1.0,-2.5,3,99.2453534,3
1515,-0.8,0.8,-4.0,3,94.7918338,1
126,-1.4,1.1,-4.0,3,94.7918338,1
1443,-0.9,1.0,-4.2,3,94.7918338,1
1437,-0.9,1.0,-4.3,3,94.7918338,1
140,-1.4,1.2,-4.2,3,66.6071679,1
3592,0.9,1.1,-2.6,3,193.19124843333336,3
6478,1.4,1.1,-2.9,3,109.60672919999999,2
1523,-0.8,0.9,-4.1,3,76.00205653333333,3
3513,0.9,1.0,-2.6,3,198.4412876166667,6
1418,-0.9,0.9,-4.3,3,94.7918338,1
1360,-1.0,1.1,-3.9,3,58.7296621,1
1306,-1.0,1.0,-3.9,3,58.7296621,1
1353,-1.0,1.1,-4.0,3,58.7296621,1
1140,-1.1,1.2,-4.4,3,63.32487381666666,12
70,-1.4,0.9,-4.6,3,66.6071679,1
3990,1.0,0.9,-2.8,3,27.965578099999995,29
1151,-1.1,1.2,-4.3,3,65.03166673999999,5
6225,1.3,1.3,-3.0,3,203.6913268,1
5754,1.2,1.3,-2.7,3,172.1910917,1
6221,1.3,1.2,-2.6,3,21.8190175,5
1165,-1.1,1.2,-4.2,3,58.729662100000006,9
73,-1.4,0.9,-4.5,3,87.745667325,4
2832,0.8,0.8,-2.8,3,12.1798399,2
3966,1.0,0.9,-3.0,3,47.0223667,4
1179,-1.1,1.2,-4.1,3,58.729662100000006,3
545,-1.2,0.7,-4.4,3,94.79183380000002,7
76,-1.4,0.9,-4.4,3,77.88103426,5
541,-1.2,0.7,-4.5,3,94.7918338,1
557,-1.2,0.8,-4.6,3,94.7918338,1
1135,-1.1,1.2,-4.5,3,58.7296621,1
560,-1.2,0.8,-4.5,3,94.7918338,13
5737,1.2,1.3,-2.8,3,123.1836571,2
1054,-1.1,1.0,-4.0,3,66.6071679,2
4102,1.0,1.0,-2.7,3,65.67269217551019,49
5718,1.2,1.3,-2.9,3,180.68913545714287,7
4084,1.0,1.0,-2.8,3,54.629727060869556,23
578,-1.2,0.8,-4.3,3,94.7918338,1
4076,1.0,1.0,-2.9,3,41.857599474999994,48
1080,-1.1,1.1,-4.4,3,61.73484307499999,12
6205,1.3,1.2,-2.7,3,104.89550109999999,2
4071,1.0,1.0,-3.0,3,41.703162166666665,6
4697,1.1,0.9,-2.6,3,45.0609318,6
63,-1.4,0.8,-4.4,3,94.7918338,1
1092,-1.1,1.1,-4.3,3,60.11981018235294,17
1105,-1.1,1.1,-4.2,3,60.16193588181818,11
6234,1.3,1.3,-2.9,3,123.1836571,10
6417,1.4,1.0,-2.9,3,39.0435599,1
566,-1.2,0.8,-4.4,3,94.7918338,4
6248,1.3,1.3,-2.8,3,153.45739371999997,5
5772,1.2,1.4,-3.0,3,203.6913268,1
83,-1.4,0.9,-4.2,3,66.6071679,1
3922,1.0,0.8,-2.6,3,12.1798399,1
2310,0.6,1.0,-2.4,3,172.1910917,26
3787,1.0,0.7,-2.8,3,13.7545078,3
97,-1.4,1.0,-4.3,3,66.6071679,15
1298,-1.0,1.0,-4.0,3,66.6071679,4
5843,1.2,1.5,-2.8,3,42.6759874,14
520,-1.2,0.5,-4.3,3,94.7918338,3
6183,1.3,1.2,-2.8,3,91.4444290168831,77
5828,1.2,1.5,-2.9,3,42.6759874,3
1313,-1.0,1.0,-3.8,3,58.7296621,4
5232,1.2,0.7,-2.7,3,13.7545078,1
1322,-1.0,1.1,-4.4,3,58.7296621,1
3713,0.9,1.4,-2.7,3,42.6759874,4
1328,-1.0,1.1,-4.3,3,58.7296621,7
4741,1.1,1.0,-2.9,3,46.098108655,20
1336,-1.0,1.1,-4.2,3,61.880664419999995,5
1344,-1.0,1.1,-4.1,3,58.7296621,1
3720,0.9,1.4,-2.6,3,42.6759874,1
2912,0.8,0.8,-2.3,3,174.81611129166666,12
523,-1.2,0.6,-4.4,3,94.7918338,1
2319,0.6,1.0,-2.3,3,172.1910917,11
5780,1.2,1.4,-2.9,3,42.6759874,7
2850,0.8,0.8,-2.7,3,12.179839899999997,11
2344,0.6,1.1,-2.5,3,172.1910917,2
3900,1.0,0.8,-2.7,3,11.263065515384616,26
87,-1.4,1.0,-4.6,3,66.6071679,7
6434,1.4,1.0,-2.8,3,30.208346066666667,3
2337,0.6,1.1,-2.7,3,172.1910917,2
3809,1.0,0.7,-2.7,3,13.7545078,1
1237,-1.0,0.8,-4.3,3,94.7918338,1
3876,1.0,0.8,-2.8,3,91.58956244999999,2
1243,-1.0,0.8,-4.0,3,94.7918338,1
1248,-1.0,0.9,-4.5,3,94.7918338,1
5798,1.2,1.4,-2.8,3,42.6759874,14
91,-1.4,1.0,-4.5,3,66.6071679,1
5815,1.2,1.4,-2.7,3,42.6759874,2
1271,-1.0,1.0,-4.5,3,94.7918338,1
1241,-1.0,0.8,-4.2,3,94.7918338,1
1547,-0.8,1.0,-3.9,3,66.6071679,2
1582,-0.7,0.8,-4.1,3,73.653334375,4
459,-1.3,1.2,-3.9,3,66.6071679,2
5999,1.3,1.0,-3.0,3,43.0329633,2
2108,0.5,1.2,-2.7,3,172.1910917,1
6680,1.5,1.3,-3.0,3,47.0223667,1
1817,0.3,1.0,-2.9,3,172.1910917,1
1819,0.3,1.0,-2.7,3,172.1910917,1
177,-1.3,0.6,-4.3,3,94.7918338,1
3079,0.8,1.1,-3.2,3,12.4045325,1
305,-1.3,1.0,-4.3,3,83.51796744,5
1829,0.3,1.1,-2.9,3,172.1910917,2
6676,1.5,1.2,-2.8,3,173.8489988105263,38
4988,1.1,1.2,-2.7,3,118.57036285,8
1832,0.3,1.1,-2.8,3,172.1910917,3
1834,0.3,1.1,-2.7,3,172.1910917,1
6548,1.4,1.2,-2.7,3,51.893432340000004,5
296,-1.3,1.0,-4.4,3,94.7918338,1
5134,1.1,1.4,-2.7,3,42.6759874,2
1801,0.3,0.8,-2.9,3,172.1910917,1
4970,1.1,1.2,-2.8,3,72.72494932580645,31
321,-1.3,1.0,-4.1,3,66.6071679,1
6708,1.6,1.1,-2.9,3,30.31642142307692,13
6703,1.6,1.0,-2.8,3,21.8190175,1
1754,0.2,0.9,-2.9,3,172.1910917,1
1755,0.2,0.9,-2.8,3,172.1910917,19
1756,0.2,0.9,-2.7,3,172.1910917,3
4942,1.1,1.2,-3.1,3,12.4045325,1
1762,0.2,1.0,-2.9,3,172.1910917,5
1851,0.3,1.2,-2.8,3,172.1910917,1
4947,1.1,1.2,-3.0,3,96.2815811232143,56
5419,1.2,1.0,-2.9,3,39.0435599,2
4954,1.1,1.2,-2.9,3,118.91250827802199,91
338,-1.3,1.1,-4.9,3,94.7918338,1
1774,0.2,1.1,-2.8,3,172.1910917,1
1776,0.2,1.1,-2.7,3,172.1910917,1
6698,1.6,0.9,-2.8,3,21.8190175,1
6110,1.3,1.1,-2.8,3,36.79360527888888,90
1764,0.2,1.0,-2.8,3,172.1910917,1
6671,1.5,1.2,-2.9,3,172.56460509365078,126
6011,1.3,1.0,-2.9,3,41.69137433333333,3
5118,1.1,1.4,-2.8,3,42.6759874,2
6566,1.4,1.4,-3.0,3,47.0223667,1
1935,0.4,1.1,-2.7,3,172.1910917,1
6089,1.3,1.1,-2.9,3,69.39068914375,16
6049,1.3,1.0,-2.7,3,88.72169936666666,3
207,-1.3,0.8,-4.4,3,94.7918338,1
1948,0.4,1.2,-2.9,3,172.1910917,1
1950,0.4,1.2,-2.3,3,172.1910917,1
3097,0.8,1.1,-2.6,3,187.94120924999999,2
248,-1.3,0.9,-4.3,3,94.7918338,2
242,-1.3,0.9,-4.4,3,94.7918338,4
2026,0.5,0.9,-2.8,3,172.1910917,1
3183,0.8,1.4,-2.5,3,42.6759874,1
3180,0.8,1.4,-2.6,3,42.6759874,1
236,-1.3,0.9,-4.5,3,94.7918338,4
5066,1.1,1.3,-2.7,3,172.1910917,5
6077,1.3,1.1,-3.0,3,135.37676081764704,17
3132,0.8,1.2,-2.9,3,172.1910917,1
1749,0.2,0.8,-2.9,3,172.1910917,1
5032,1.1,1.3,-2.9,3,203.69132679999998,3
6030,1.3,1.0,-2.8,3,44.90098259999999,9
6669,1.5,1.2,-3.0,3,46.9870032,2
3082,0.8,1.1,-3.1,3,12.4045325,7
6550,1.4,1.2,-2.6,3,34.40301035,2
188,-1.3,0.7,-4.4,3,94.7918338,9
6664,1.5,1.1,-2.8,3,132.0962653375,16
6658,1.5,1.1,-2.9,3,86.97097000344829,29
3331,0.9,0.8,-2.7,3,12.1798399,2
6563,1.4,1.3,-2.8,3,109.60672919999999,2
6554,1.4,1.3,-2.9,3,86.189606725,4
1893,0.4,0.8,-2.8,3,172.1910917,1
196,-1.3,0.7,-4.3,3,94.7918338,5
6641,1.5,1.0,-2.8,3,21.8190175,4
5104,1.1,1.4,-2.9,3,42.6759874,49
265,-1.3,1.0,-4.8,3,94.7918338,1
5099,1.1,1.4,-3.0,3,42.6759874,11
201,-1.3,0.8,-4.5,3,94.7918338,3
5026,1.1,1.3,-3.0,3,203.6913268,1
363,-1.3,1.1,-4.3,3,92.97346825806453,31
3059,0.8,1.0,-2.4,3,203.6913268,1
374,-1.3,1.1,-4.2,3,94.7918338,21
6132,1.3,1.1,-2.7,3,39.025917775,12
3413,0.9,0.9,-2.8,3,22.703665366666666,3
156,-1.4,1.3,-3.9,3,66.6071679,1
3408,0.9,0.9,-2.9,3,69.76991339230769,13
1622,-0.7,1.1,-3.7,3,66.6071679,1
1627,-0.6,0.8,-4.1,3,94.7918338,1
1628,-0.6,0.8,-4.0,3,94.7918338,2
6526,1.4,1.2,-2.9,3,179.76480225384617,78
3020,0.8,1.0,-2.7,3,182.69117006666667,3
436,-1.3,1.2,-4.2,3,58.729662100000006,3
1637,-0.3,0.8,-2.8,3,172.1910917,2
4837,1.1,1.1,-3.0,3,45.11668784,10
1640,-0.3,0.8,-2.7,3,172.1910917,4
4845,1.1,1.1,-2.9,3,134.66871808846156,26
1648,-0.2,0.8,-2.9,3,172.1910917,1
1650,-0.2,0.8,-2.7,3,172.1910917,1
3404,0.9,0.9,-3.0,3,39.0435599,2
420,-1.3,1.2,-4.3,3,58.729662100000006,12
5158,1.1,1.5,-2.8,3,42.6759874,1
147,-1.4,1.2,-3.7,3,66.6071679,1
458,-1.3,1.2,-4.0,3,66.6071679,3
1552,-0.8,1.0,-3.8,3,66.6071679,2
6508,1.4,1.1,-2.7,3,37.5999105,6
1560,-0.8,1.1,-4.1,3,66.6071679,3
1561,-0.8,1.1,-4.0,3,66.6071679,1
452,-1.3,1.2,-4.1,3,66.6071679,2
4824,1.1,1.0,-2.4,3,28.1885163,1
6518,1.4,1.2,-3.0,3,198.6980360318182,44
143,-1.4,1.2,-4.1,3,66.6071679,2
1568,-0.8,1.1,-3.7,3,66.6071679,3
1570,-0.8,1.1,-3.6,3,66.6071679,2
5953,1.3,0.9,-2.8,3,13.7545078,1
145,-1.4,1.2,-4.0,3,66.6071679,4
6402,1.4,1.0,-3.0,3,39.0435599,1
1585,-0.7,0.8,-4.0,3,94.7918338,2
146,-1.4,1.2,-3.9,3,66.6071679,1
1567,-0.8,1.1,-3.8,3,66.6071679,1
3483,0.9,1.0,-2.9,3,39.0435599,21
4860,1.1,1.1,-2.8,3,192.09003052500003,60
1659,-0.1,0.8,-2.8,3,172.1910917,1
6718,1.6,1.4,-3.0,3,47.0223667,1
5439,1.2,1.0,-2.8,3,121.5132463547619,42
3047,0.8,1.0,-2.5,3,203.6913268,11
1710,0.1,0.8,-2.9,3,172.1910917,3
1711,0.1,0.8,-2.8,3,172.1910917,1
1712,0.1,0.8,-2.7,3,172.1910917,1
6714,1.6,1.2,-2.9,3,28.832747722222223,9
393,-1.3,1.1,-4.0,3,94.7918338,2
1717,0.1,0.9,-2.9,3,172.1910917,5
1719,0.1,0.9,-2.8,3,172.1910917,9
1720,0.1,0.9,-2.7,3,172.1910917,8
1724,0.1,1.0,-2.9,3,172.1910917,2
1725,0.1,1.0,-2.8,3,172.1910917,4
6711,1.6,1.1,-2.8,3,37.5999105,2
6538,1.4,1.2,-2.8,3,172.571205055,60
1733,0.1,1.1,-2.7,3,172.1910917,1
4899,1.1,1.1,-2.6,3,92.95561543333334,3
1658,-0.1,0.8,-2.9,3,172.1910917,1
396,-1.3,1.2,-4.6,3,66.6071679,5
1689,0.0,0.9,-2.7,3,172.1910917,1
1660,-0.1,0.8,-2.7,3,172.1910917,6
1662,-0.1,0.9,-2.8,3,172.1910917,2
1663,-0.1,0.9,-2.7,3,172.1910917,2
157,-1.4,1.3,-3.8,3,66.6071679,1
159,-1.4,1.3,-3.7,3,66.6071679,1
3034,0.8,1.0,-2.6,3,184.79118574,10
6731,2.0,0.3,-0.9,3,47.0223667,1
401,-1.3,1.2,-4.5,3,66.6071679,4
6730,1.9,0.8,-1.8,3,47.0223667,1
4879,1.1,1.1,-2.7,3,181.73669886666667,9
1680,0.0,0.8,-2.9,3,172.1910917,9
1681,0.0,0.8,-2.8,3,172.1910917,3
6726,1.8,0.9,-2.9,3,21.8190175,1
6723,1.7,0.9,-2.9,3,21.8190175,12
1686,0.0,0.9,-2.9,3,172.1910917,8
1688,0.0,0.9,-2.8,3,172.1910917,10
6727,1.8,1.0,-2.9,3,21.8190175,1
2726,0.7,1.4,-2.5,3,42.6759874,2
6736,2.5,0.3,0.2,3,47.0223667,19
822,-1.2,1.2,-4.3,3,62.10573601428571,7
